provincia,semana_id,anio_epi,semana,calendar_start_date,casos
ZAMORA CHINCHIPE,2019-W22,2019,22,2019-06-02,15.0
EL ORO,2019-W23,2019,23,2019-06-09,3.0
ESMERALDAS,2019-W23,2019,23,2019-06-09,10.0
GUAYAS,2019-W23,2019,23,2019-06-09,10.0
LOJA,2019-W23,2019,23,2019-06-09,1.0
LOS RIOS,2019-W23,2019,23,2019-06-09,1.0
MANABI,2019-W23,2019,23,2019-06-09,6.0
MORONA SANTIAGO,2019-W23,2019,23,2019-06-09,1.0
NAPO,2019-W23,2019,23,2019-06-09,1.0
ORELLANA,2019-W23,2019,23,2019-06-09,6.0
PASTAZA,2019-W23,2019,23,2019-06-09,1.0
PICHINCHA,2019-W23,2019,23,2019-06-09,1.0
SUCUMBIOS,2019-W23,2019,23,2019-06-09,3.0
ZAMORA CHINCHIPE,2019-W23,2019,23,2019-06-09,6.0
AZUAY,2019-W24,2019,24,2019-06-16,1.0
BOLIVAR,2019-W24,2019,24,2019-06-16,1.0
CANAR,2019-W24,2019,24,2019-06-16,1.0
EL ORO,2019-W24,2019,24,2019-06-16,3.0
ESMERALDAS,2019-W24,2019,24,2019-06-16,6.0
GUAYAS,2019-W24,2019,24,2019-06-16,10.0
LOJA,2019-W24,2019,24,2019-06-16,3.0
LOS RIOS,2019-W24,2019,24,2019-06-16,6.0
MANABI,2019-W24,2019,24,2019-06-16,4.0
MORONA SANTIAGO,2019-W24,2019,24,2019-06-16,1.0
NAPO,2019-W24,2019,24,2019-06-16,3.0
ORELLANA,2019-W24,2019,24,2019-06-16,17.0
PICHINCHA,2019-W24,2019,24,2019-06-16,1.0
SUCUMBIOS,2019-W24,2019,24,2019-06-16,6.0
ZAMORA CHINCHIPE,2019-W24,2019,24,2019-06-16,1.0
EL ORO,2019-W25,2019,25,2019-06-23,1.0
ESMERALDAS,2019-W25,2019,25,2019-06-23,6.0
GUAYAS,2019-W25,2019,25,2019-06-23,3.0
LOJA,2019-W25,2019,25,2019-06-23,3.0
LOS RIOS,2019-W25,2019,25,2019-06-23,1.0
MANABI,2019-W25,2019,25,2019-06-23,3.0
MORONA SANTIAGO,2019-W25,2019,25,2019-06-23,1.0
NAPO,2019-W25,2019,25,2019-06-23,1.0
ORELLANA,2019-W25,2019,25,2019-06-23,4.0
PASTAZA,2019-W25,2019,25,2019-06-23,1.0
PICHINCHA,2019-W25,2019,25,2019-06-23,1.0
SUCUMBIOS,2019-W25,2019,25,2019-06-23,3.0
ZAMORA CHINCHIPE,2019-W25,2019,25,2019-06-23,1.0
CHIMBORAZO,2019-W26,2019,26,2019-06-30,1.0
EL ORO,2019-W26,2019,26,2019-06-30,3.0
ESMERALDAS,2019-W26,2019,26,2019-06-30,3.0
GUAYAS,2019-W26,2019,26,2019-06-30,6.0
LOJA,2019-W26,2019,26,2019-06-30,1.0
LOS RIOS,2019-W26,2019,26,2019-06-30,3.0
MANABI,2019-W26,2019,26,2019-06-30,3.0
NAPO,2019-W26,2019,26,2019-06-30,1.0
ORELLANA,2019-W26,2019,26,2019-06-30,3.0
PASTAZA,2019-W26,2019,26,2019-06-30,1.0
PICHINCHA,2019-W26,2019,26,2019-06-30,1.0
SUCUMBIOS,2019-W26,2019,26,2019-06-30,3.0
ZAMORA CHINCHIPE,2019-W26,2019,26,2019-06-30,1.0
CHIMBORAZO,2019-W27,2019,27,2019-07-07,1.0
CANAR,2019-W27,2019,27,2019-07-07,1.0
EL ORO,2019-W27,2019,27,2019-07-07,1.0
ESMERALDAS,2019-W27,2019,27,2019-07-07,3.0
GUAYAS,2019-W27,2019,27,2019-07-07,10.0
LOS RIOS,2019-W27,2019,27,2019-07-07,1.0
MANABI,2019-W27,2019,27,2019-07-07,3.0
NAPO,2019-W27,2019,27,2019-07-07,1.0
ORELLANA,2019-W27,2019,27,2019-07-07,6.0
PICHINCHA,2019-W27,2019,27,2019-07-07,1.0
SUCUMBIOS,2019-W27,2019,27,2019-07-07,1.0
ZAMORA CHINCHIPE,2019-W27,2019,27,2019-07-07,1.0
CHIMBORAZO,2019-W52,2019,52,2019-12-29,1.0
AZUAY,2019-W52,2019,52,2019-12-29,1.0
EL ORO,2019-W52,2019,52,2019-12-29,3.0
ESMERALDAS,2019-W52,2019,52,2019-12-29,1.0
GUAYAS,2019-W52,2019,52,2019-12-29,3.0
LOJA,2019-W52,2019,52,2019-12-29,1.0
LOS RIOS,2019-W52,2019,52,2019-12-29,6.0
MANABI,2019-W52,2019,52,2019-12-29,6.0
NAPO,2019-W52,2019,52,2019-12-29,1.0
ORELLANA,2019-W52,2019,52,2019-12-29,3.0
PICHINCHA,2019-W52,2019,52,2019-12-29,1.0
SUCUMBIOS,2019-W52,2019,52,2019-12-29,3.0
CARCHI,2020-W01,2020,1,2020-01-05,1.0
EL ORO,2020-W01,2020,1,2020-01-05,3.0
ESMERALDAS,2020-W01,2020,1,2020-01-05,3.0
GUAYAS,2020-W01,2020,1,2020-01-05,6.0
LOJA,2020-W01,2020,1,2020-01-05,1.0
LOS RIOS,2020-W01,2020,1,2020-01-05,15.0
MANABI,2020-W01,2020,1,2020-01-05,6.0
NAPO,2020-W01,2020,1,2020-01-05,5.0
ORELLANA,2020-W01,2020,1,2020-01-05,1.0
PASTAZA,2020-W01,2020,1,2020-01-05,1.0
PICHINCHA,2020-W01,2020,1,2020-01-05,1.0
SUCUMBIOS,2020-W01,2020,1,2020-01-05,1.0
CHIMBORAZO,2020-W02,2020,2,2020-01-12,1.0
AZUAY,2020-W02,2020,2,2020-01-12,1.0
EL ORO,2020-W02,2020,2,2020-01-12,6.0
ESMERALDAS,2020-W02,2020,2,2020-01-12,3.0
GUAYAS,2020-W02,2020,2,2020-01-12,11.0
IMBABURA,2020-W02,2020,2,2020-01-12,1.0
LOJA,2020-W02,2020,2,2020-01-12,1.0
LOS RIOS,2020-W02,2020,2,2020-01-12,24.0
MANABI,2020-W02,2020,2,2020-01-12,6.0
NAPO,2020-W02,2020,2,2020-01-12,6.0
ORELLANA,2020-W02,2020,2,2020-01-12,10.0
PASTAZA,2020-W02,2020,2,2020-01-12,1.0
PICHINCHA,2020-W02,2020,2,2020-01-12,1.0
SUCUMBIOS,2020-W02,2020,2,2020-01-12,6.0
AZUAY,2020-W03,2020,3,2020-01-19,3.0
EL ORO,2020-W03,2020,3,2020-01-19,6.0
ESMERALDAS,2020-W03,2020,3,2020-01-19,3.0
GUAYAS,2020-W03,2020,3,2020-01-19,9.0
LOJA,2020-W03,2020,3,2020-01-19,1.0
LOS RIOS,2020-W03,2020,3,2020-01-19,27.0
MANABI,2020-W03,2020,3,2020-01-19,10.0
MORONA SANTIAGO,2020-W03,2020,3,2020-01-19,3.0
NAPO,2020-W03,2020,3,2020-01-19,3.0
ORELLANA,2020-W03,2020,3,2020-01-19,11.0
PASTAZA,2020-W03,2020,3,2020-01-19,1.0
PICHINCHA,2020-W03,2020,3,2020-01-19,3.0
SUCUMBIOS,2020-W03,2020,3,2020-01-19,3.0
CHIMBORAZO,2020-W04,2020,4,2020-01-26,1.0
CANAR,2020-W04,2020,4,2020-01-26,1.0
EL ORO,2020-W04,2020,4,2020-01-26,1.0
ESMERALDAS,2020-W04,2020,4,2020-01-26,7.0
GUAYAS,2020-W04,2020,4,2020-01-26,15.0
LOJA,2020-W04,2020,4,2020-01-26,1.0
LOS RIOS,2020-W04,2020,4,2020-01-26,15.0
MANABI,2020-W04,2020,4,2020-01-26,10.0
NAPO,2020-W04,2020,4,2020-01-26,6.0
ORELLANA,2020-W04,2020,4,2020-01-26,14.0
PICHINCHA,2020-W04,2020,4,2020-01-26,3.0
SUCUMBIOS,2020-W04,2020,4,2020-01-26,1.0
COTOPAXI,2020-W05,2020,5,2020-02-02,1.0
EL ORO,2020-W05,2020,5,2020-02-02,3.0
ESMERALDAS,2020-W05,2020,5,2020-02-02,3.0
GUAYAS,2020-W05,2020,5,2020-02-02,14.0
IMBABURA,2020-W05,2020,5,2020-02-02,1.0
LOJA,2020-W05,2020,5,2020-02-02,1.0
LOS RIOS,2020-W05,2020,5,2020-02-02,16.0
MANABI,2020-W05,2020,5,2020-02-02,15.0
NAPO,2020-W05,2020,5,2020-02-02,3.0
ORELLANA,2020-W05,2020,5,2020-02-02,3.0
PASTAZA,2020-W05,2020,5,2020-02-02,1.0
PICHINCHA,2020-W05,2020,5,2020-02-02,3.0
SUCUMBIOS,2020-W05,2020,5,2020-02-02,1.0
CHIMBORAZO,2020-W06,2020,6,2020-02-09,1.0
EL ORO,2020-W06,2020,6,2020-02-09,6.0
ESMERALDAS,2020-W06,2020,6,2020-02-09,3.0
GUAYAS,2020-W06,2020,6,2020-02-09,17.0
IMBABURA,2020-W06,2020,6,2020-02-09,1.0
LOJA,2020-W06,2020,6,2020-02-09,1.0
LOS RIOS,2020-W06,2020,6,2020-02-09,33.0
MANABI,2020-W06,2020,6,2020-02-09,25.0
NAPO,2020-W06,2020,6,2020-02-09,6.0
ORELLANA,2020-W06,2020,6,2020-02-09,12.0
PASTAZA,2020-W06,2020,6,2020-02-09,1.0
PICHINCHA,2020-W06,2020,6,2020-02-09,1.0
SUCUMBIOS,2020-W06,2020,6,2020-02-09,1.0
ZAMORA CHINCHIPE,2020-W06,2020,6,2020-02-09,1.0
AZUAY,2020-W07,2020,7,2020-02-16,1.0
COTOPAXI,2020-W07,2020,7,2020-02-16,1.0
EL ORO,2020-W07,2020,7,2020-02-16,3.0
ESMERALDAS,2020-W07,2020,7,2020-02-16,3.0
GUAYAS,2020-W07,2020,7,2020-02-16,33.0
LOJA,2020-W07,2020,7,2020-02-16,1.0
LOS RIOS,2020-W07,2020,7,2020-02-16,36.0
MANABI,2020-W07,2020,7,2020-02-16,24.0
NAPO,2020-W07,2020,7,2020-02-16,10.0
ORELLANA,2020-W07,2020,7,2020-02-16,16.0
PASTAZA,2020-W07,2020,7,2020-02-16,3.0
PICHINCHA,2020-W07,2020,7,2020-02-16,5.0
SUCUMBIOS,2020-W07,2020,7,2020-02-16,1.0
AZUAY,2020-W08,2020,8,2020-02-23,1.0
BOLIVAR,2020-W08,2020,8,2020-02-23,1.0
CARCHI,2020-W08,2020,8,2020-02-23,1.0
COTOPAXI,2020-W08,2020,8,2020-02-23,2.0
EL ORO,2020-W08,2020,8,2020-02-23,10.0
ESMERALDAS,2020-W08,2020,8,2020-02-23,7.0
GUAYAS,2020-W08,2020,8,2020-02-23,45.0
IMBABURA,2020-W08,2020,8,2020-02-23,1.0
LOJA,2020-W08,2020,8,2020-02-23,1.0
LOS RIOS,2020-W08,2020,8,2020-02-23,40.0
MANABI,2020-W08,2020,8,2020-02-23,40.0
NAPO,2020-W08,2020,8,2020-02-23,10.0
ORELLANA,2020-W08,2020,8,2020-02-23,6.0
PASTAZA,2020-W08,2020,8,2020-02-23,3.0
PICHINCHA,2020-W08,2020,8,2020-02-23,1.0
SUCUMBIOS,2020-W08,2020,8,2020-02-23,3.0
AZUAY,2020-W09,2020,9,2020-03-01,1.0
CANAR,2020-W09,2020,9,2020-03-01,1.0
COTOPAXI,2020-W09,2020,9,2020-03-01,1.0
EL ORO,2020-W09,2020,9,2020-03-01,24.0
ESMERALDAS,2020-W09,2020,9,2020-03-01,3.0
GUAYAS,2020-W09,2020,9,2020-03-01,57.0
IMBABURA,2020-W09,2020,9,2020-03-01,1.0
LOJA,2020-W09,2020,9,2020-03-01,3.0
LOS RIOS,2020-W09,2020,9,2020-03-01,31.0
MANABI,2020-W09,2020,9,2020-03-01,45.0
NAPO,2020-W09,2020,9,2020-03-01,3.0
ORELLANA,2020-W09,2020,9,2020-03-01,13.0
PASTAZA,2020-W09,2020,9,2020-03-01,6.0
PICHINCHA,2020-W09,2020,9,2020-03-01,1.0
SUCUMBIOS,2020-W09,2020,9,2020-03-01,3.0
ZAMORA CHINCHIPE,2020-W09,2020,9,2020-03-01,1.0
CHIMBORAZO,2020-W10,2020,10,2020-03-08,1.0
AZUAY,2020-W10,2020,10,2020-03-08,2.0
CARCHI,2020-W10,2020,10,2020-03-08,1.0
COTOPAXI,2020-W10,2020,10,2020-03-08,1.0
EL ORO,2020-W10,2020,10,2020-03-08,7.0
ESMERALDAS,2020-W10,2020,10,2020-03-08,3.0
GUAYAS,2020-W10,2020,10,2020-03-08,90.0
LOJA,2020-W10,2020,10,2020-03-08,1.0
LOS RIOS,2020-W10,2020,10,2020-03-08,38.0
MANABI,2020-W10,2020,10,2020-03-08,49.0
MORONA SANTIAGO,2020-W10,2020,10,2020-03-08,1.0
NAPO,2020-W10,2020,10,2020-03-08,6.0
ORELLANA,2020-W10,2020,10,2020-03-08,14.0
PASTAZA,2020-W10,2020,10,2020-03-08,6.0
PICHINCHA,2020-W10,2020,10,2020-03-08,4.0
SUCUMBIOS,2020-W10,2020,10,2020-03-08,3.0
ZAMORA CHINCHIPE,2020-W10,2020,10,2020-03-08,1.0
AZUAY,2020-W11,2020,11,2020-03-15,1.0
BOLIVAR,2020-W11,2020,11,2020-03-15,3.0
COTOPAXI,2020-W11,2020,11,2020-03-15,1.0
EL ORO,2020-W11,2020,11,2020-03-15,6.0
ESMERALDAS,2020-W11,2020,11,2020-03-15,3.0
GALAPAGOS,2020-W11,2020,11,2020-03-15,1.0
GUAYAS,2020-W11,2020,11,2020-03-15,43.0
LOJA,2020-W11,2020,11,2020-03-15,1.0
LOS RIOS,2020-W11,2020,11,2020-03-15,21.0
MANABI,2020-W11,2020,11,2020-03-15,84.0
NAPO,2020-W11,2020,11,2020-03-15,7.0
ORELLANA,2020-W11,2020,11,2020-03-15,21.0
PASTAZA,2020-W11,2020,11,2020-03-15,6.0
PICHINCHA,2020-W11,2020,11,2020-03-15,1.0
SUCUMBIOS,2020-W11,2020,11,2020-03-15,1.0
ZAMORA CHINCHIPE,2020-W11,2020,11,2020-03-15,1.0
AZUAY,2020-W12,2020,12,2020-03-22,1.0
COTOPAXI,2020-W12,2020,12,2020-03-22,2.0
EL ORO,2020-W12,2020,12,2020-03-22,3.0
ESMERALDAS,2020-W12,2020,12,2020-03-22,3.0
GUAYAS,2020-W12,2020,12,2020-03-22,57.0
LOJA,2020-W12,2020,12,2020-03-22,1.0
LOS RIOS,2020-W12,2020,12,2020-03-22,23.0
MANABI,2020-W12,2020,12,2020-03-22,39.0
NAPO,2020-W12,2020,12,2020-03-22,3.0
ORELLANA,2020-W12,2020,12,2020-03-22,16.0
PASTAZA,2020-W12,2020,12,2020-03-22,3.0
PICHINCHA,2020-W12,2020,12,2020-03-22,1.0
SUCUMBIOS,2020-W12,2020,12,2020-03-22,1.0
ZAMORA CHINCHIPE,2020-W12,2020,12,2020-03-22,1.0
CHIMBORAZO,2020-W13,2020,13,2020-03-29,1.0
AZUAY,2020-W13,2020,13,2020-03-29,1.0
COTOPAXI,2020-W13,2020,13,2020-03-29,3.0
EL ORO,2020-W13,2020,13,2020-03-29,7.0
ESMERALDAS,2020-W13,2020,13,2020-03-29,3.0
GUAYAS,2020-W13,2020,13,2020-03-29,29.0
LOJA,2020-W13,2020,13,2020-03-29,3.0
LOS RIOS,2020-W13,2020,13,2020-03-29,17.0
MANABI,2020-W13,2020,13,2020-03-29,16.0
MORONA SANTIAGO,2020-W13,2020,13,2020-03-29,1.0
NAPO,2020-W13,2020,13,2020-03-29,7.0
ORELLANA,2020-W13,2020,13,2020-03-29,21.0
PASTAZA,2020-W13,2020,13,2020-03-29,3.0
PICHINCHA,2020-W13,2020,13,2020-03-29,1.0
SUCUMBIOS,2020-W13,2020,13,2020-03-29,3.0
AZUAY,2020-W14,2020,14,2020-04-05,1.0
BOLIVAR,2020-W14,2020,14,2020-04-05,2.0
EL ORO,2020-W14,2020,14,2020-04-05,11.0
ESMERALDAS,2020-W14,2020,14,2020-04-05,3.0
GUAYAS,2020-W14,2020,14,2020-04-05,30.0
LOS RIOS,2020-W14,2020,14,2020-04-05,27.0
MANABI,2020-W14,2020,14,2020-04-05,21.0
MORONA SANTIAGO,2020-W14,2020,14,2020-04-05,1.0
NAPO,2020-W14,2020,14,2020-04-05,8.0
ORELLANA,2020-W14,2020,14,2020-04-05,20.0
PASTAZA,2020-W14,2020,14,2020-04-05,1.0
PICHINCHA,2020-W14,2020,14,2020-04-05,2.0
SUCUMBIOS,2020-W14,2020,14,2020-04-05,1.0
ZAMORA CHINCHIPE,2020-W14,2020,14,2020-04-05,1.0
AZUAY,2020-W15,2020,15,2020-04-12,1.0
CANAR,2020-W15,2020,15,2020-04-12,2.0
EL ORO,2020-W15,2020,15,2020-04-12,6.0
ESMERALDAS,2020-W15,2020,15,2020-04-12,1.0
GALAPAGOS,2020-W15,2020,15,2020-04-12,6.0
GUAYAS,2020-W15,2020,15,2020-04-12,25.0
LOJA,2020-W15,2020,15,2020-04-12,3.0
LOS RIOS,2020-W15,2020,15,2020-04-12,25.0
MANABI,2020-W15,2020,15,2020-04-12,94.0
MORONA SANTIAGO,2020-W15,2020,15,2020-04-12,1.0
NAPO,2020-W15,2020,15,2020-04-12,12.0
ORELLANA,2020-W15,2020,15,2020-04-12,35.0
PASTAZA,2020-W15,2020,15,2020-04-12,1.0
PICHINCHA,2020-W15,2020,15,2020-04-12,1.0
SUCUMBIOS,2020-W15,2020,15,2020-04-12,7.0
ZAMORA CHINCHIPE,2020-W15,2020,15,2020-04-12,1.0
CHIMBORAZO,2020-W16,2020,16,2020-04-19,1.0
AZUAY,2020-W16,2020,16,2020-04-19,1.0
CANAR,2020-W16,2020,16,2020-04-19,1.0
EL ORO,2020-W16,2020,16,2020-04-19,30.0
ESMERALDAS,2020-W16,2020,16,2020-04-19,5.0
GALAPAGOS,2020-W16,2020,16,2020-04-19,10.0
GUAYAS,2020-W16,2020,16,2020-04-19,29.0
IMBABURA,2020-W16,2020,16,2020-04-19,1.0
LOJA,2020-W16,2020,16,2020-04-19,1.0
LOS RIOS,2020-W16,2020,16,2020-04-19,12.0
MANABI,2020-W16,2020,16,2020-04-19,10.0
MORONA SANTIAGO,2020-W16,2020,16,2020-04-19,1.0
NAPO,2020-W16,2020,16,2020-04-19,4.0
ORELLANA,2020-W16,2020,16,2020-04-19,19.0
PASTAZA,2020-W16,2020,16,2020-04-19,1.0
PICHINCHA,2020-W16,2020,16,2020-04-19,1.0
SUCUMBIOS,2020-W16,2020,16,2020-04-19,3.0
ZAMORA CHINCHIPE,2020-W16,2020,16,2020-04-19,1.0
AZUAY,2020-W17,2020,17,2020-04-26,1.0
BOLIVAR,2020-W17,2020,17,2020-04-26,1.0
CANAR,2020-W17,2020,17,2020-04-26,1.0
COTOPAXI,2020-W17,2020,17,2020-04-26,1.0
EL ORO,2020-W17,2020,17,2020-04-26,39.0
ESMERALDAS,2020-W17,2020,17,2020-04-26,3.0
GALAPAGOS,2020-W17,2020,17,2020-04-26,10.0
GUAYAS,2020-W17,2020,17,2020-04-26,28.0
LOJA,2020-W17,2020,17,2020-04-26,2.0
LOS RIOS,2020-W17,2020,17,2020-04-26,10.0
MANABI,2020-W17,2020,17,2020-04-26,12.0
MORONA SANTIAGO,2020-W17,2020,17,2020-04-26,1.0
NAPO,2020-W17,2020,17,2020-04-26,1.0
ORELLANA,2020-W17,2020,17,2020-04-26,10.0
PASTAZA,2020-W17,2020,17,2020-04-26,3.0
PICHINCHA,2020-W17,2020,17,2020-04-26,1.0
SUCUMBIOS,2020-W17,2020,17,2020-04-26,1.0
ZAMORA CHINCHIPE,2020-W17,2020,17,2020-04-26,3.0
AZUAY,2020-W18,2020,18,2020-05-03,3.0
BOLIVAR,2020-W18,2020,18,2020-05-03,1.0
CANAR,2020-W18,2020,18,2020-05-03,1.0
COTOPAXI,2020-W18,2020,18,2020-05-03,1.0
EL ORO,2020-W18,2020,18,2020-05-03,3.0
ESMERALDAS,2020-W18,2020,18,2020-05-03,3.0
GALAPAGOS,2020-W18,2020,18,2020-05-03,3.0
GUAYAS,2020-W18,2020,18,2020-05-03,10.0
LOJA,2020-W18,2020,18,2020-05-03,1.0
LOS RIOS,2020-W18,2020,18,2020-05-03,3.0
MANABI,2020-W18,2020,18,2020-05-03,10.0
MORONA SANTIAGO,2020-W18,2020,18,2020-05-03,3.0
NAPO,2020-W18,2020,18,2020-05-03,7.0
ORELLANA,2020-W18,2020,18,2020-05-03,18.0
PASTAZA,2020-W18,2020,18,2020-05-03,3.0
SUCUMBIOS,2020-W18,2020,18,2020-05-03,1.0
ZAMORA CHINCHIPE,2020-W18,2020,18,2020-05-03,3.0
AZUAY,2020-W19,2020,19,2020-05-10,1.0
COTOPAXI,2020-W19,2020,19,2020-05-10,1.0
EL ORO,2020-W19,2020,19,2020-05-10,7.0
ESMERALDAS,2020-W19,2020,19,2020-05-10,3.0
GALAPAGOS,2020-W19,2020,19,2020-05-10,8.0
GUAYAS,2020-W19,2020,19,2020-05-10,15.0
IMBABURA,2020-W19,2020,19,2020-05-10,1.0
LOJA,2020-W19,2020,19,2020-05-10,3.0
LOS RIOS,2020-W19,2020,19,2020-05-10,6.0
MANABI,2020-W19,2020,19,2020-05-10,10.0
NAPO,2020-W19,2020,19,2020-05-10,3.0
ORELLANA,2020-W19,2020,19,2020-05-10,6.0
PASTAZA,2020-W19,2020,19,2020-05-10,3.0
PICHINCHA,2020-W19,2020,19,2020-05-10,1.0
SUCUMBIOS,2020-W19,2020,19,2020-05-10,1.0
ZAMORA CHINCHIPE,2020-W19,2020,19,2020-05-10,1.0
AZUAY,2020-W20,2020,20,2020-05-17,1.0
COTOPAXI,2020-W20,2020,20,2020-05-17,1.0
EL ORO,2020-W20,2020,20,2020-05-17,3.0
ESMERALDAS,2020-W20,2020,20,2020-05-17,3.0
GALAPAGOS,2020-W20,2020,20,2020-05-17,3.0
GUAYAS,2020-W20,2020,20,2020-05-17,21.0
LOJA,2020-W20,2020,20,2020-05-17,1.0
LOS RIOS,2020-W20,2020,20,2020-05-17,6.0
MANABI,2020-W20,2020,20,2020-05-17,26.0
MORONA SANTIAGO,2020-W20,2020,20,2020-05-17,1.0
NAPO,2020-W20,2020,20,2020-05-17,1.0
ORELLANA,2020-W20,2020,20,2020-05-17,10.0
PASTAZA,2020-W20,2020,20,2020-05-17,1.0
SUCUMBIOS,2020-W20,2020,20,2020-05-17,1.0
ZAMORA CHINCHIPE,2020-W20,2020,20,2020-05-17,1.0
AZUAY,2020-W21,2020,21,2020-05-24,3.0
COTOPAXI,2020-W21,2020,21,2020-05-24,1.0
EL ORO,2020-W21,2020,21,2020-05-24,3.0
ESMERALDAS,2020-W21,2020,21,2020-05-24,3.0
GALAPAGOS,2020-W21,2020,21,2020-05-24,3.0
GUAYAS,2020-W21,2020,21,2020-05-24,10.0
LOJA,2020-W21,2020,21,2020-05-24,1.0
LOS RIOS,2020-W21,2020,21,2020-05-24,4.0
MANABI,2020-W21,2020,21,2020-05-24,24.0
MORONA SANTIAGO,2020-W21,2020,21,2020-05-24,1.0
NAPO,2020-W21,2020,21,2020-05-24,6.0
ORELLANA,2020-W21,2020,21,2020-05-24,15.0
PASTAZA,2020-W21,2020,21,2020-05-24,1.0
PICHINCHA,2020-W21,2020,21,2020-05-24,1.0
SUCUMBIOS,2020-W21,2020,21,2020-05-24,1.0
AZUAY,2020-W22,2020,22,2020-05-31,1.0
CANAR,2020-W22,2020,22,2020-05-31,1.0
COTOPAXI,2020-W22,2020,22,2020-05-31,1.0
EL ORO,2020-W22,2020,22,2020-05-31,22.0
ESMERALDAS,2020-W22,2020,22,2020-05-31,1.0
GALAPAGOS,2020-W22,2020,22,2020-05-31,3.0
GUAYAS,2020-W22,2020,22,2020-05-31,10.0
IMBABURA,2020-W22,2020,22,2020-05-31,1.0
LOJA,2020-W22,2020,22,2020-05-31,1.0
LOS RIOS,2020-W22,2020,22,2020-05-31,3.0
MANABI,2020-W22,2020,22,2020-05-31,14.0
MORONA SANTIAGO,2020-W22,2020,22,2020-05-31,3.0
NAPO,2020-W22,2020,22,2020-05-31,3.0
ORELLANA,2020-W22,2020,22,2020-05-31,17.0
PASTAZA,2020-W22,2020,22,2020-05-31,1.0
PICHINCHA,2020-W22,2020,22,2020-05-31,1.0
SUCUMBIOS,2020-W22,2020,22,2020-05-31,1.0
ZAMORA CHINCHIPE,2020-W22,2020,22,2020-05-31,1.0
CANAR,2020-W23,2020,23,2020-06-07,1.0
COTOPAXI,2020-W23,2020,23,2020-06-07,1.0
EL ORO,2020-W23,2020,23,2020-06-07,3.0
ESMERALDAS,2020-W23,2020,23,2020-06-07,1.0
GALAPAGOS,2020-W23,2020,23,2020-06-07,1.0
GUAYAS,2020-W23,2020,23,2020-06-07,30.0
LOJA,2020-W23,2020,23,2020-06-07,1.0
LOS RIOS,2020-W23,2020,23,2020-06-07,10.0
MANABI,2020-W23,2020,23,2020-06-07,31.0
NAPO,2020-W23,2020,23,2020-06-07,3.0
ORELLANA,2020-W23,2020,23,2020-06-07,16.0
SUCUMBIOS,2020-W23,2020,23,2020-06-07,4.0
COTOPAXI,2020-W24,2020,24,2020-06-14,1.0
EL ORO,2020-W24,2020,24,2020-06-14,6.0
ESMERALDAS,2020-W24,2020,24,2020-06-14,1.0
GALAPAGOS,2020-W24,2020,24,2020-06-14,4.0
GUAYAS,2020-W24,2020,24,2020-06-14,10.0
LOJA,2020-W24,2020,24,2020-06-14,1.0
LOS RIOS,2020-W24,2020,24,2020-06-14,7.0
MANABI,2020-W24,2020,24,2020-06-14,8.0
MORONA SANTIAGO,2020-W24,2020,24,2020-06-14,1.0
NAPO,2020-W24,2020,24,2020-06-14,12.0
ORELLANA,2020-W24,2020,24,2020-06-14,21.0
SUCUMBIOS,2020-W24,2020,24,2020-06-14,1.0
ZAMORA CHINCHIPE,2020-W24,2020,24,2020-06-14,1.0
AZUAY,2020-W25,2020,25,2020-06-21,1.0
BOLIVAR,2020-W25,2020,25,2020-06-21,1.0
EL ORO,2020-W25,2020,25,2020-06-21,1.0
ESMERALDAS,2020-W25,2020,25,2020-06-21,1.0
GALAPAGOS,2020-W25,2020,25,2020-06-21,5.0
GUAYAS,2020-W25,2020,25,2020-06-21,10.0
LOJA,2020-W25,2020,25,2020-06-21,2.0
LOS RIOS,2020-W25,2020,25,2020-06-21,3.0
MANABI,2020-W25,2020,25,2020-06-21,10.0
NAPO,2020-W25,2020,25,2020-06-21,3.0
ORELLANA,2020-W25,2020,25,2020-06-21,29.0
PASTAZA,2020-W25,2020,25,2020-06-21,1.0
SUCUMBIOS,2020-W25,2020,25,2020-06-21,1.0
ZAMORA CHINCHIPE,2020-W25,2020,25,2020-06-21,1.0
AZUAY,2020-W26,2020,26,2020-06-28,1.0
ESMERALDAS,2020-W26,2020,26,2020-06-28,3.0
GALAPAGOS,2020-W26,2020,26,2020-06-28,1.0
GUAYAS,2020-W26,2020,26,2020-06-28,21.0
LOS RIOS,2020-W26,2020,26,2020-06-28,6.0
MANABI,2020-W26,2020,26,2020-06-28,8.0
NAPO,2020-W26,2020,26,2020-06-28,1.0
ORELLANA,2020-W26,2020,26,2020-06-28,11.0
PASTAZA,2020-W26,2020,26,2020-06-28,1.0
PICHINCHA,2020-W26,2020,26,2020-06-28,1.0
SUCUMBIOS,2020-W26,2020,26,2020-06-28,3.0
ZAMORA CHINCHIPE,2020-W26,2020,26,2020-06-28,1.0
COTOPAXI,2020-W27,2020,27,2020-07-05,1.0
EL ORO,2020-W27,2020,27,2020-07-05,1.0
ESMERALDAS,2020-W27,2020,27,2020-07-05,3.0
GALAPAGOS,2020-W27,2020,27,2020-07-05,1.0
GUAYAS,2020-W27,2020,27,2020-07-05,6.0
LOJA,2020-W27,2020,27,2020-07-05,1.0
LOS RIOS,2020-W27,2020,27,2020-07-05,3.0
MANABI,2020-W27,2020,27,2020-07-05,12.0
MORONA SANTIAGO,2020-W27,2020,27,2020-07-05,1.0
