semana_id,anio_epi,semana,fecha_inicio,fecha_fin,precipitacion_mm,precip_7d,precip_30d,precip_90d,spi3,spi6,spi12,tmin,tmax,tmean,humedad
2012-W26,2012,26,2012-06-25,2012-07-01,31.5,31.5,81.2,766.7,0.667,1.051,0.699,21.457,26.614,23.471,87.143
2012-W27,2012,27,2012-07-02,2012-07-08,19.8,19.8,99.3,616.0,0.481,1.023,0.712,21.371,27.614,23.729,84.143
2012-W28,2012,28,2012-07-09,2012-07-15,6.2,6.2,95.4,571.9,0.479,0.909,0.681,21.2,26.729,23.4,83.857
2012-W29,2012,29,2012-07-16,2012-07-22,19.5,19.5,77.0,557.1,0.586,0.915,0.679,21.186,27.686,23.557,82.286
2012-W30,2012,30,2012-07-23,2012-07-29,11.4,11.4,56.9,476.7,0.516,0.896,0.671,20.7,28.257,23.5,79.571
2012-W31,2012,31,2012-07-30,2012-08-05,33.5,33.5,70.6,437.9,0.532,0.891,0.7,20.843,27.729,23.457,82.143
2012-W32,2012,32,2012-08-06,2012-08-12,0.0,0.0,64.4,356.4,0.414,0.78,0.702,20.586,27.814,23.329,76.429
2012-W33,2012,33,2012-08-13,2012-08-19,28.5,28.5,73.4,332.9,0.44,0.798,0.721,20.486,27.443,23.043,81.143
2012-W34,2012,34,2012-08-20,2012-08-26,2.0,2.0,64.0,274.3,0.329,0.675,0.723,20.886,28.086,23.5,78.0
2012-W35,2012,35,2012-08-27,2012-09-02,10.2,10.2,40.7,212.3,0.149,0.552,0.729,20.657,28.086,23.286,78.0
2012-W36,2012,36,2012-09-03,2012-09-09,10.9,10.9,51.6,221.5,0.232,0.527,0.707,20.4,28.343,23.171,77.571
2012-W37,2012,37,2012-09-10,2012-09-16,9.7,9.7,32.8,221.1,0.259,0.46,0.692,20.843,28.571,23.671,76.429
2012-W38,2012,38,2012-09-17,2012-09-23,15.6,15.6,46.4,198.8,0.225,0.392,0.69,20.986,28.314,23.586,76.857
2012-W39,2012,39,2012-09-24,2012-09-30,21.1,21.1,57.3,188.4,0.221,0.457,0.67,20.414,27.6,22.871,80.429
2012-W40,2012,40,2012-10-01,2012-10-07,2.9,2.9,49.3,171.5,0.182,0.316,0.671,20.771,28.671,23.7,76.286
2012-W41,2012,41,2012-10-08,2012-10-14,5.5,5.5,45.1,170.8,0.207,0.333,0.673,20.714,28.886,23.786,75.286
2012-W42,2012,42,2012-10-15,2012-10-21,11.6,11.6,41.1,162.9,0.185,0.415,0.684,20.571,26.986,22.871,81.0
2012-W43,2012,43,2012-10-22,2012-10-28,7.5,7.5,27.5,159.0,0.17,0.368,0.675,20.671,27.857,23.2,78.571
2012-W44,2012,44,2012-10-29,2012-11-04,14.8,14.8,39.4,140.3,0.068,0.346,0.687,21.486,28.057,23.829,81.286
2012-W45,2012,45,2012-11-05,2012-11-11,16.8,16.8,50.7,157.1,0.185,0.309,0.692,21.286,28.143,23.8,82.857
2012-W46,2012,46,2012-11-12,2012-11-18,13.0,13.0,52.1,141.6,0.088,0.293,0.703,21.029,28.6,23.829,80.429
2012-W47,2012,47,2012-11-19,2012-11-25,3.2,3.2,47.8,142.8,0.096,0.214,0.704,21.214,28.629,23.829,77.0
2012-W48,2012,48,2012-11-26,2012-12-02,18.7,18.7,51.7,151.3,0.187,0.126,0.72,20.9,28.386,23.843,80.286
2012-W49,2012,49,2012-12-03,2012-12-09,2.6,2.6,37.5,143.0,0.13,0.161,0.721,21.214,29.343,24.3,75.857
2012-W50,2012,50,2012-12-10,2012-12-16,8.2,8.2,32.7,141.5,0.107,0.164,0.725,22.157,29.757,24.957,75.714
2012-W51,2012,51,2012-12-17,2012-12-23,2.9,2.9,32.4,128.8,-0.02,0.072,0.709,22.729,30.729,25.729,73.143
2012-W52,2012,52,2012-12-24,2012-12-30,16.7,16.7,30.4,124.4,-0.144,-0.0,0.701,22.986,30.071,25.586,77.143
2013-W01,2013,1,2012-12-31,2013-01-06,53.7,53.7,81.5,175.2,0.057,0.05,0.71,22.386,27.471,24.229,87.857
2013-W02,2013,2,2013-01-07,2013-01-13,24.5,24.5,97.8,194.2,-0.0,0.02,0.646,23.257,27.743,24.871,86.143
2013-W03,2013,3,2013-01-14,2013-01-20,50.0,50.0,144.9,232.6,-0.048,-0.038,0.617,23.314,27.443,24.729,86.857
2013-W04,2013,4,2013-01-21,2013-01-27,88.3,88.3,216.5,313.4,0.068,0.019,0.614,23.371,27.286,24.814,89.429
2013-W05,2013,5,2013-01-28,2013-02-03,71.9,71.9,234.7,370.5,-0.002,-0.07,0.593,23.357,27.343,24.729,89.143
2013-W06,2013,6,2013-02-04,2013-02-10,39.4,39.4,249.6,393.1,-0.204,-0.152,0.463,22.971,27.8,24.657,88.0
2013-W07,2013,7,2013-02-11,2013-02-17,103.7,103.7,303.3,483.8,-0.162,-0.173,0.461,23.386,28.271,25.257,86.571
2013-W08,2013,8,2013-02-18,2013-02-24,112.7,112.7,327.7,593.3,-0.057,-0.092,0.396,22.714,28.057,24.686,88.143
2013-W09,2013,9,2013-02-25,2013-03-03,263.9,263.9,519.7,838.5,0.43,0.32,0.481,23.286,27.957,24.929,89.857
2013-W10,2013,10,2013-03-04,2013-03-10,162.4,162.4,642.7,998.3,0.577,0.433,0.536,23.571,28.157,25.114,90.857
2013-W11,2013,11,2013-03-11,2013-03-17,146.4,146.4,685.4,1136.5,0.715,0.544,0.558,23.529,27.857,25.1,89.714
2013-W12,2013,12,2013-03-18,2013-03-24,6.3,6.3,579.0,1139.9,0.561,0.399,0.414,23.914,29.629,26.2,83.0
2013-W13,2013,13,2013-03-25,2013-03-31,19.5,19.5,334.6,1142.7,0.482,0.289,0.396,23.686,28.643,25.586,84.857
2013-W14,2013,14,2013-04-01,2013-04-07,70.9,70.9,243.1,1159.9,0.454,0.291,0.288,23.257,28.243,25.129,86.571
2013-W15,2013,15,2013-04-08,2013-04-14,75.3,75.3,172.0,1210.7,0.513,0.321,0.316,23.557,28.871,25.443,86.857
2013-W16,2013,16,2013-04-15,2013-04-21,107.6,107.6,273.3,1268.3,0.625,0.377,0.394,23.157,28.157,25.1,88.429
2013-W17,2013,17,2013-04-22,2013-04-28,12.6,12.6,266.4,1192.6,0.474,0.305,0.309,22.457,28.143,24.714,83.857
2013-W18,2013,18,2013-04-29,2013-05-05,18.4,18.4,213.9,1139.1,0.421,0.239,0.247,22.4,28.157,24.543,83.143
2013-W19,2013,19,2013-05-06,2013-05-12,26.4,26.4,165.0,1126.1,0.478,0.194,0.189,21.886,27.257,24.014,85.0
2013-W20,2013,20,2013-05-13,2013-05-19,19.4,19.4,76.8,1041.8,0.419,0.161,0.158,21.957,27.857,24.314,83.857
2013-W21,2013,21,2013-05-20,2013-05-26,85.8,85.8,150.0,1014.9,0.481,0.245,0.184,21.657,26.557,23.443,89.429
2013-W22,2013,22,2013-05-27,2013-06-02,20.2,20.2,151.8,771.2,0.101,0.221,0.13,21.4,27.3,23.714,85.286
2013-W23,2013,23,2013-06-03,2013-06-09,5.9,5.9,131.3,614.7,-0.087,0.2,0.133,21.786,26.371,23.471,84.571
2013-W24,2013,24,2013-06-10,2013-06-16,10.6,10.6,122.5,478.9,-0.303,0.191,0.131,21.543,26.8,23.486,84.429
2013-W25,2013,25,2013-06-17,2013-06-23,11.8,11.8,48.5,484.4,-0.128,0.195,0.099,20.986,27.157,23.257,84.0
2013-W26,2013,26,2013-06-24,2013-06-30,21.3,21.3,49.6,486.2,-0.018,0.213,0.092,20.514,25.929,22.586,84.857
2013-W27,2013,27,2013-07-01,2013-07-07,19.7,19.7,63.4,435.0,-0.002,0.22,0.097,20.071,25.671,22.114,85.571
2013-W28,2013,28,2013-07-08,2013-07-14,16.0,16.0,68.8,375.7,-0.079,0.232,0.105,20.129,26.257,22.329,83.714
2013-W29,2013,29,2013-07-15,2013-07-21,5.5,5.5,62.5,273.6,-0.22,0.232,0.09,20.071,26.414,22.471,82.857
2013-W30,2013,30,2013-07-22,2013-07-28,0.2,0.2,41.4,261.2,-0.117,0.178,0.077,20.386,26.929,22.857,80.429
2013-W31,2013,31,2013-07-29,2013-08-04,4.3,4.3,26.0,247.1,-0.063,0.181,0.046,20.3,26.543,22.343,81.0
2013-W32,2013,32,2013-08-05,2013-08-11,14.4,14.4,24.4,235.1,0.014,0.254,0.062,20.614,27.643,23.171,80.143
2013-W33,2013,33,2013-08-12,2013-08-18,2.8,2.8,21.7,218.5,0.054,0.223,0.033,20.329,27.457,22.8,79.0
2013-W34,2013,34,2013-08-19,2013-08-25,11.1,11.1,32.6,143.8,-0.218,0.193,0.043,20.343,27.7,23.014,78.714
2013-W35,2013,35,2013-08-26,2013-09-01,16.9,16.9,45.2,140.5,-0.187,-0.085,0.051,19.814,27.5,22.5,79.714
2013-W36,2013,36,2013-09-02,2013-09-08,7.2,7.2,38.0,141.8,-0.122,-0.223,0.026,20.114,27.757,22.7,77.571
2013-W37,2013,37,2013-09-09,2013-09-15,15.6,15.6,50.8,146.8,-0.066,-0.342,0.032,20.614,28.157,23.186,78.857
2013-W38,2013,38,2013-09-16,2013-09-22,17.6,17.6,57.3,152.6,0.024,-0.182,0.036,20.429,28.171,23.243,79.714
2013-W39,2013,39,2013-09-23,2013-09-29,4.1,4.1,44.5,135.4,-0.022,-0.114,0.015,21.186,28.286,23.657,78.0
2013-W40,2013,40,2013-09-30,2013-10-06,11.6,11.6,48.9,127.3,-0.031,-0.097,0.026,20.9,28.671,23.643,77.0
2013-W41,2013,41,2013-10-07,2013-10-13,12.5,12.5,45.8,123.8,-0.03,-0.135,0.032,20.9,28.071,23.429,78.286
2013-W42,2013,42,2013-10-14,2013-10-20,10.4,10.4,38.6,128.7,0.006,-0.194,0.032,20.957,27.386,23.314,81.571
2013-W43,2013,43,2013-10-21,2013-10-27,12.8,12.8,47.3,141.3,0.075,-0.087,0.039,21.143,28.171,23.643,80.0
2013-W44,2013,44,2013-10-28,2013-11-03,0.2,0.2,35.9,137.2,0.05,-0.056,0.022,21.229,28.814,24.057,75.857
2013-W45,2013,45,2013-11-04,2013-11-10,0.0,0.0,23.4,122.8,-0.021,-0.029,0.003,20.814,27.957,23.4,74.857
2013-W46,2013,46,2013-11-11,2013-11-17,26.1,26.1,39.1,146.1,0.116,0.045,0.018,20.929,28.157,23.486,77.714
2013-W47,2013,47,2013-11-18,2013-11-24,6.6,6.6,32.9,141.6,0.088,-0.131,0.021,21.5,28.186,24.1,79.857
2013-W48,2013,48,2013-11-25,2013-12-01,0.0,0.0,32.7,124.7,0.012,-0.155,0.004,20.786,28.629,23.814,75.0
2013-W49,2013,49,2013-12-02,2013-12-08,7.9,7.9,40.6,125.4,0.006,-0.12,0.011,21.1,29.414,24.157,74.429
2013-W50,2013,50,2013-12-09,2013-12-15,12.5,12.5,27.0,122.3,-0.036,-0.115,0.014,21.643,29.186,24.543,76.143
2013-W51,2013,51,2013-12-16,2013-12-22,13.2,13.2,33.6,117.9,-0.105,-0.107,0.023,21.829,29.029,24.486,78.286
2013-W52,2013,52,2013-12-23,2013-12-29,1.5,1.5,35.1,115.3,-0.216,-0.205,0.007,23.2,30.157,25.714,74.714
2014-W01,2014,1,2013-12-30,2014-01-05,44.9,44.9,72.1,148.6,-0.117,-0.18,0.027,22.886,28.557,24.857,82.571
2014-W02,2014,2,2014-01-06,2014-01-12,28.7,28.7,88.3,164.8,-0.185,-0.235,0.036,23.143,27.8,24.943,84.571
2014-W03,2014,3,2014-01-13,2014-01-19,104.9,104.9,180.0,259.3,0.087,-0.061,0.096,23.571,28.014,25.143,87.429
2014-W04,2014,4,2014-01-20,2014-01-26,109.1,109.1,287.6,355.6,0.246,0.088,0.108,23.414,27.843,25.071,88.571
2014-W05,2014,5,2014-01-27,2014-02-02,43.3,43.3,286.0,398.7,0.112,0.0,0.085,23.129,28.0,24.986,85.571
2014-W06,2014,6,2014-02-03,2014-02-09,21.6,21.6,278.9,420.3,-0.095,-0.172,0.068,23.457,28.2,25.314,85.0
2014-W07,2014,7,2014-02-10,2014-02-16,25.5,25.5,199.5,419.7,-0.414,-0.343,-0.026,23.314,28.386,25.157,84.714
2014-W08,2014,8,2014-02-17,2014-02-23,31.1,31.1,121.5,444.2,-0.62,-0.517,-0.133,23.171,27.386,24.714,86.571
2014-W09,2014,9,2014-02-24,2014-03-02,79.9,79.9,158.1,524.1,-0.581,-0.537,-0.374,23.314,27.9,24.986,88.571
2014-W10,2014,10,2014-03-03,2014-03-09,77.8,77.8,214.3,594.0,-0.626,-0.572,-0.5,23.643,29.314,25.771,84.143
2014-W11,2014,11,2014-03-10,2014-03-16,10.9,10.9,199.7,592.4,-0.821,-0.721,-0.692,23.671,29.114,25.8,82.714
2014-W12,2014,12,2014-03-17,2014-03-23,55.8,55.8,224.4,635.0,-0.827,-0.747,-0.633,22.857,27.471,24.586,87.857
2014-W13,2014,13,2014-03-24,2014-03-30,85.3,85.3,229.8,718.8,-0.66,-0.644,-0.537,23.229,28.071,25.029,87.429
2014-W14,2014,14,2014-03-31,2014-04-06,63.8,63.8,215.8,737.7,-0.649,-0.634,-0.542,23.443,28.714,25.414,86.143
2014-W15,2014,15,2014-04-07,2014-04-13,84.3,84.3,289.2,793.3,-0.528,-0.545,-0.516,23.314,27.729,24.971,88.857
2014-W16,2014,16,2014-04-14,2014-04-20,54.2,54.2,287.6,742.6,-0.701,-0.544,-0.574,23.571,28.471,25.343,87.286
2014-W17,2014,17,2014-04-21,2014-04-27,67.8,67.8,270.1,701.3,-0.757,-0.495,-0.494,23.329,28.214,25.229,88.0
2014-W18,2014,18,2014-04-28,2014-05-04,65.5,65.5,271.8,723.5,-0.571,-0.426,-0.431,23.414,27.686,25.2,88.857
2014-W19,2014,19,2014-05-05,2014-05-11,146.2,146.2,333.7,848.1,-0.149,-0.219,-0.277,23.514,28.643,25.429,88.857
2014-W20,2014,20,2014-05-12,2014-05-18,68.8,68.8,348.3,891.4,0.085,-0.181,-0.208,23.443,27.743,25.029,89.714
2014-W21,2014,21,2014-05-19,2014-05-25,43.3,43.3,323.8,903.6,0.246,-0.157,-0.258,23.357,28.2,25.329,86.857
2014-W22,2014,22,2014-05-26,2014-06-01,69.0,69.0,327.3,892.7,0.372,-0.071,-0.198,23.171,27.429,24.657,89.429
2014-W23,2014,23,2014-06-02,2014-06-08,65.4,65.4,246.5,880.3,0.521,-0.004,-0.128,22.914,27.414,24.457,89.714
2014-W24,2014,24,2014-06-09,2014-06-15,22.0,22.0,199.7,891.4,0.687,-0.006,-0.117,22.871,28.143,24.814,86.714
2014-W25,2014,25,2014-06-16,2014-06-22,2.4,2.4,158.8,838.0,0.707,-0.031,-0.131,22.8,28.643,25.043,83.429
2014-W26,2014,26,2014-06-23,2014-06-29,27.8,27.8,117.6,780.5,0.696,0.019,-0.12,22.443,27.286,24.271,85.857
2014-W27,2014,27,2014-06-30,2014-07-06,21.5,21.5,73.7,738.2,0.757,0.039,-0.115,22.257,28.1,24.443,85.429
2014-W28,2014,28,2014-07-07,2014-07-13,52.2,52.2,103.9,706.1,0.79,0.102,-0.076,22.329,28.286,24.6,85.0
2014-W29,2014,29,2014-07-14,2014-07-20,8.0,8.0,109.5,659.9,0.808,0.015,-0.072,21.657,27.871,23.929,82.286
2014-W30,2014,30,2014-07-21,2014-07-27,6.9,6.9,88.6,599.0,0.792,-0.066,-0.065,21.357,28.3,23.957,80.857
2014-W31,2014,31,2014-07-28,2014-08-03,14.6,14.6,81.7,548.1,0.798,-0.001,-0.053,21.3,28.286,23.871,80.714
2014-W32,2014,32,2014-08-04,2014-08-10,41.4,41.4,70.9,443.3,0.648,0.144,-0.022,21.757,27.086,23.643,85.286
2014-W33,2014,33,2014-08-11,2014-08-17,13.7,13.7,76.6,388.2,0.594,0.254,-0.012,21.614,27.5,23.686,83.571
2014-W34,2014,34,2014-08-18,2014-08-24,6.6,6.6,76.3,351.5,0.571,0.345,-0.016,21.471,27.571,23.571,80.714
2014-W35,2014,35,2014-08-25,2014-08-31,61.2,61.2,122.9,343.7,0.601,0.445,0.033,20.529,27.443,22.971,84.0
2014-W36,2014,36,2014-09-01,2014-09-07,7.5,7.5,89.0,285.8,0.457,0.462,0.013,20.457,27.643,23.014,80.714
2014-W37,2014,37,2014-09-08,2014-09-14,23.6,23.6,98.9,287.4,0.49,0.591,0.021,20.414,27.543,22.957,81.286
2014-W38,2014,38,2014-09-15,2014-09-21,34.1,34.1,126.4,319.1,0.63,0.659,0.04,21.357,27.086,23.557,84.714
2014-W39,2014,39,2014-09-22,2014-09-28,24.9,24.9,90.1,316.2,0.655,0.66,0.06,21.057,26.914,23.229,83.571
2014-W40,2014,40,2014-09-29,2014-10-05,4.4,4.4,87.0,299.1,0.637,0.69,0.055,21.014,28.357,23.543,78.857
2014-W41,2014,41,2014-10-06,2014-10-12,36.3,36.3,99.7,283.2,0.632,0.711,0.078,20.586,27.357,23.1,84.286
2014-W42,2014,42,2014-10-13,2014-10-19,59.3,59.3,124.9,334.5,0.826,0.807,0.131,21.114,27.457,23.4,84.857
2014-W43,2014,43,2014-10-20,2014-10-26,16.5,16.5,116.5,344.1,0.89,0.82,0.136,21.443,27.371,23.529,84.0
2014-W44,2014,44,2014-10-27,2014-11-02,0.0,0.0,112.1,329.5,0.869,0.817,0.135,21.129,28.086,23.7,79.286
2014-W45,2014,45,2014-11-03,2014-11-09,0.9,0.9,76.7,289.0,0.772,0.683,0.135,21.386,29.329,24.243,77.0
2014-W46,2014,46,2014-11-10,2014-11-16,2.1,2.1,19.5,277.4,0.759,0.644,0.111,21.514,28.586,24.4,77.571
2014-W47,2014,47,2014-11-17,2014-11-23,0.0,0.0,3.0,270.8,0.747,0.627,0.104,21.429,28.957,24.314,75.857
2014-W48,2014,48,2014-11-24,2014-11-30,5.4,5.4,8.4,215.0,0.534,0.558,0.112,21.8,29.671,24.771,74.857
2014-W49,2014,49,2014-12-01,2014-12-07,15.9,15.9,23.4,223.4,0.595,0.498,0.121,22.471,29.471,24.986,78.0
2014-W50,2014,50,2014-12-08,2014-12-14,1.3,1.3,22.6,201.1,0.482,0.47,0.109,22.771,31.029,26.0,73.143
2014-W51,2014,51,2014-12-15,2014-12-21,0.0,0.0,22.6,167.0,0.246,0.476,0.093,22.929,31.071,25.957,70.429
2014-W52,2014,52,2014-12-22,2014-12-28,26.8,26.8,44.0,168.9,0.162,0.451,0.12,22.729,30.786,25.586,73.429
2015-W01,2015,1,2014-12-29,2015-01-04,24.1,24.1,52.2,188.6,0.138,0.426,0.13,23.1,28.9,25.129,83.429
2015-W02,2015,2,2015-01-05,2015-01-11,18.8,18.8,69.7,171.1,-0.144,0.275,0.125,23.243,28.957,25.314,82.857
2015-W03,2015,3,2015-01-12,2015-01-18,149.5,149.5,219.2,261.3,0.096,0.493,0.171,23.457,29.329,25.643,82.0
2015-W04,2015,4,2015-01-19,2015-01-25,48.4,48.4,240.8,293.2,-0.023,0.443,0.094,22.586,28.057,24.8,84.714
2015-W05,2015,5,2015-01-26,2015-02-01,37.3,37.3,254.0,330.5,-0.174,0.317,0.096,23.071,28.043,24.843,86.143
2015-W06,2015,6,2015-02-02,2015-02-08,40.8,40.8,276.0,370.4,-0.3,0.138,0.119,23.386,29.6,25.757,83.286
2015-W07,2015,7,2015-02-09,2015-02-15,59.4,59.4,185.9,427.7,-0.381,0.037,0.153,23.714,28.257,25.386,85.714
2015-W08,2015,8,2015-02-16,2015-02-22,14.8,14.8,152.3,442.5,-0.627,-0.153,0.128,23.9,29.229,26.0,84.857
2015-W09,2015,9,2015-02-23,2015-03-01,51.2,51.2,166.2,488.3,-0.72,-0.382,0.092,23.486,28.029,25.286,85.714
2015-W10,2015,10,2015-03-02,2015-03-08,15.4,15.4,140.8,487.8,-1.033,-0.595,0.014,23.629,29.514,25.929,81.0
2015-W11,2015,11,2015-03-09,2015-03-15,30.5,30.5,111.9,517.0,-1.104,-0.711,0.045,23.114,28.857,25.329,84.286
2015-W12,2015,12,2015-03-16,2015-03-22,185.0,185.0,282.1,702.0,-0.607,-0.451,0.181,23.271,27.4,24.857,90.571
2015-W13,2015,13,2015-03-23,2015-03-29,125.4,125.4,356.3,800.6,-0.41,-0.323,0.226,23.871,27.871,25.386,89.0
2015-W14,2015,14,2015-03-30,2015-04-05,227.6,227.6,568.5,1004.1,0.085,0.024,0.403,23.157,28.629,25.214,89.429
2015-W15,2015,15,2015-04-06,2015-04-12,76.9,76.9,614.9,1062.2,0.175,0.014,0.395,23.757,28.957,25.7,87.714
2015-W16,2015,16,2015-04-13,2015-04-19,84.1,84.1,514.0,996.8,-0.001,-0.04,0.426,24.043,29.529,26.171,86.714
2015-W17,2015,17,2015-04-20,2015-04-26,125.6,125.6,514.2,1074.0,0.214,0.077,0.48,23.814,28.057,25.357,89.286
2015-W18,2015,18,2015-04-27,2015-05-03,114.1,114.1,400.7,1150.8,0.445,0.195,0.52,23.471,28.529,25.271,90.143
2015-W19,2015,19,2015-05-04,2015-05-10,75.2,75.2,399.0,1185.2,0.598,0.251,0.45,24.2,29.157,25.929,89.143
2015-W20,2015,20,2015-05-11,2015-05-17,102.9,102.9,417.8,1228.7,0.792,0.354,0.485,23.714,28.686,25.429,89.571
2015-W21,2015,21,2015-05-18,2015-05-24,99.7,99.7,391.9,1313.6,1.04,0.454,0.535,23.843,28.714,25.686,89.0
2015-W22,2015,22,2015-05-25,2015-05-31,103.7,103.7,381.5,1366.1,1.241,0.558,0.57,23.514,27.7,25.143,88.286
2015-W23,2015,23,2015-06-01,2015-06-07,52.6,52.6,358.9,1403.3,1.432,0.578,0.552,22.829,28.0,24.857,88.286
2015-W24,2015,24,2015-06-08,2015-06-14,66.7,66.7,322.7,1439.5,1.61,0.656,0.592,23.029,28.314,25.143,86.857
2015-W25,2015,25,2015-06-15,2015-06-21,83.8,83.8,306.8,1338.3,1.558,0.751,0.66,23.229,29.129,25.329,87.143
2015-W26,2015,26,2015-06-22,2015-06-28,2.5,2.5,205.6,1215.4,1.48,0.739,0.643,22.771,29.557,25.443,83.0
2015-W27,2015,27,2015-06-29,2015-07-05,9.7,9.7,162.7,997.5,1.255,0.777,0.639,22.943,29.143,25.286,83.0
2015-W28,2015,28,2015-07-06,2015-07-12,62.7,62.7,158.7,983.3,1.329,0.849,0.644,22.714,28.057,24.586,88.429
2015-W29,2015,29,2015-07-13,2015-07-19,62.1,62.1,137.0,961.3,1.353,0.81,0.692,22.914,27.986,24.786,87.571
2015-W30,2015,30,2015-07-20,2015-07-26,34.5,34.5,169.0,870.2,1.294,0.86,0.714,22.457,27.686,24.457,85.857
2015-W31,2015,31,2015-07-27,2015-08-02,31.3,31.3,190.6,787.4,1.276,0.943,0.729,22.071,27.686,24.157,85.0
2015-W32,2015,32,2015-08-03,2015-08-09,5.6,5.6,133.5,717.8,1.231,0.996,0.7,22.029,28.614,24.357,81.714
2015-W33,2015,33,2015-08-10,2015-08-16,22.2,22.2,93.6,637.1,1.154,1.073,0.707,21.657,28.414,24.129,80.571
2015-W34,2015,34,2015-08-17,2015-08-23,13.0,13.0,72.1,550.4,1.066,1.162,0.714,21.457,28.7,23.957,79.857
2015-W35,2015,35,2015-08-24,2015-08-30,18.4,18.4,59.2,465.1,0.925,1.216,0.676,21.529,28.557,24.014,81.857
2015-W36,2015,36,2015-08-31,2015-09-06,18.8,18.8,72.4,431.3,0.865,1.297,0.66,21.914,29.1,24.429,80.286
2015-W37,2015,37,2015-09-07,2015-09-13,5.9,5.9,56.1,370.5,0.734,1.348,0.644,22.114,29.086,24.743,80.286
2015-W38,2015,38,2015-09-14,2015-09-20,3.6,3.6,46.7,290.3,0.544,1.224,0.62,22.371,29.557,24.943,77.286
2015-W39,2015,39,2015-09-21,2015-09-27,32.1,32.1,60.4,319.9,0.666,1.194,0.623,22.614,29.314,24.829,80.714
2015-W40,2015,40,2015-09-28,2015-10-04,6.5,6.5,48.1,316.7,0.689,1.041,0.628,22.643,29.871,25.071,78.429
2015-W41,2015,41,2015-10-05,2015-10-11,18.6,18.6,60.8,272.6,0.597,1.056,0.61,22.429,28.7,24.5,84.0
2015-W42,2015,42,2015-10-12,2015-10-18,51.2,51.2,108.4,261.7,0.59,1.083,0.603,21.7,27.586,23.8,86.286
2015-W43,2015,43,2015-10-19,2015-10-25,33.0,33.0,109.3,260.2,0.607,1.05,0.618,22.386,28.4,24.514,85.0
2015-W44,2015,44,2015-10-26,2015-11-01,41.5,41.5,144.3,270.4,0.663,1.051,0.655,22.3,28.171,24.557,84.714
2015-W45,2015,45,2015-11-02,2015-11-08,0.7,0.7,126.4,265.5,0.683,1.031,0.657,21.771,28.657,24.457,79.143
2015-W46,2015,46,2015-11-09,2015-11-15,19.9,19.9,95.1,263.2,0.701,0.994,0.673,22.329,29.229,24.9,79.714
2015-W47,2015,47,2015-11-16,2015-11-22,28.3,28.3,90.4,278.5,0.779,0.96,0.697,22.5,28.757,24.886,83.714
2015-W48,2015,48,2015-11-23,2015-11-29,18.6,18.6,67.5,278.7,0.818,0.883,0.71,23.543,29.186,25.657,84.143
2015-W49,2015,49,2015-11-30,2015-12-06,85.3,85.3,152.1,345.2,1.123,0.981,0.77,23.729,29.071,25.686,86.714
2015-W50,2015,50,2015-12-07,2015-12-13,35.3,35.3,167.5,374.6,1.269,0.961,0.805,23.814,29.214,25.757,85.857
2015-W51,2015,51,2015-12-14,2015-12-20,52.4,52.4,191.6,423.4,1.415,0.925,0.849,23.7,28.843,25.586,86.714
2015-W52,2015,52,2015-12-21,2015-12-27,29.3,29.3,202.3,420.6,1.289,0.954,0.851,23.686,29.6,25.843,85.429
2015-W53,2015,53,2015-12-28,2016-01-03,18.4,18.4,135.4,432.5,,,,24.457,29.686,26.3,85.714
2016-W01,2016,1,2016-01-04,2016-01-10,31.5,31.5,131.6,445.4,1.251,0.908,0.903,24.386,29.571,26.4,86.0
2016-W02,2016,2,2016-01-11,2016-01-17,37.3,37.3,116.5,431.5,1.056,0.823,0.826,24.214,28.757,25.843,86.714
2016-W03,2016,3,2016-01-18,2016-01-24,72.4,72.4,159.6,470.9,0.923,0.787,0.839,24.1,28.686,25.8,87.286
2016-W04,2016,4,2016-01-25,2016-01-31,101.4,101.4,242.6,530.8,0.865,0.797,0.883,24.1,28.514,25.829,88.143
2016-W05,2016,5,2016-02-01,2016-02-07,55.0,55.0,266.1,585.1,0.756,0.735,0.914,24.014,28.657,25.743,88.143
2016-W06,2016,6,2016-02-08,2016-02-14,105.4,105.4,334.2,670.6,0.742,0.747,0.937,23.8,28.357,25.486,90.714
2016-W07,2016,7,2016-02-15,2016-02-21,57.7,57.7,319.5,700.0,0.55,0.656,0.987,24.2,29.6,26.186,86.857
2016-W08,2016,8,2016-02-22,2016-02-28,190.8,190.8,408.9,872.2,0.779,0.836,1.109,24.6,28.286,26.0,90.286
2016-W09,2016,9,2016-02-29,2016-03-06,182.6,182.6,536.5,969.5,0.775,0.968,1.261,23.986,27.129,25.114,92.571
2016-W10,2016,10,2016-03-07,2016-03-13,48.5,48.5,479.6,982.7,0.538,0.852,1.287,24.686,29.829,26.571,88.0
2016-W11,2016,11,2016-03-14,2016-03-20,85.6,85.6,507.5,1015.9,0.426,0.835,1.216,23.829,28.471,25.586,90.0
2016-W12,2016,12,2016-03-21,2016-03-27,61.3,61.3,378.0,1047.9,0.344,0.757,1.149,24.171,29.171,26.1,87.0
2016-W13,2016,13,2016-03-28,2016-04-03,68.3,68.3,263.7,1097.8,0.376,0.754,1.006,24.1,29.943,26.429,87.429
2016-W14,2016,14,2016-04-04,2016-04-10,134.0,134.0,349.2,1200.3,0.544,0.814,1.051,24.829,28.957,26.329,88.714
2016-W15,2016,15,2016-04-11,2016-04-17,54.6,54.6,318.2,1217.6,0.528,0.717,1.014,24.129,28.871,25.857,87.286
